,species,toes,date,sex,svl,tl,rtl_orig,mass,paint.mark,location,meters,newRecap,painted,misc,vial,year,rtl,autotomized,new.recap_orig,sighting,review_sex,review_species,review_painted,review_new.recap,review_rtl,forceMale,forceFemale,forceRecap,forceNew,forceSighting,drop_species,drop_morphometrics,tl_svl,mass_svl,lizMark,count,lizardNumber,lizNumber,dateMin,svlMin,yearMin,yearDiff,svlDiff,misclassified
8162,j,10-19,2017-07-23,m,44.0,58.0,0.0,3.8,w+a,left sb at trail at bottom site,-45,new,yes,w|c and w+a interacting just b4 caught,17-43,2017.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.318181818181818,0.08636363636363636,j10-19m,1.0,1173.0,,,,,,,
7333,j,1-13-20 a,2008-07-04,m,73.0,89.0,0.0,12.2,y12a,big Rs @ CC/CCC,240,new,painted,Brec shed; Tss,1-13-20,2008.0,0.0,False,n,,True,False,False,False,False,False,False,False,False,False,False,False,1.2191780821917808,0.16712328767123286,j1-13-20 am,1.0,1181.0,,,,,,,
6492,j,2-8-11-19,2003-06-29,f,31.0,37.0,0.0,1.0,o|a.c,sb 10^ cave trail,55,new,,,,2003.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.1935483870967742,0.03225806451612903,j2-8-11-19f,1.0,1182.0,,,,,,,
6494,j,1-10-19,2003-06-29,f,31.0,40.0,0.0,1.3,w.abc,bottom chute,,new,painted,,toes in vial 03-56,2003.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.2903225806451613,0.04193548387096775,j1-10-19f,1.0,1188.0,,,,,,,
7778,j,8-11-18,2013-07-03,m,82.0,111.0,0.0,15.7,o6c,H3,177,new,yes,,13-07,2013.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3536585365853657,0.19146341463414634,j8-11-18m,1.0,1191.0,,,,,,,
7643,j,b-4---6---11,2011-06-19,m,83.0,118.0,0.0,14.2,g2b,H3,177,new,yes,,02---11,2011.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4216867469879515,0.17108433734939754,jb-4---6---11m,1.0,1192.0,,,,,,,
7239,j,15-16,2007-07-13,m,36.0,47.0,0.0,1.5,y-ab,SB Rs just ^ downed juniper,220,new,yes,,07-62,2007.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3055555555555556,0.04166666666666666,j15-16m,1.0,1193.0,,,,,,,
6882,j,3-9-13-20,2005-07-04,m,78.0,84.0,18.0,14.0,w21c.t,left wall 2m^stump; 2m up wall,366,new,painted,Bss; T shed recently,05-15,2005.0,18.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.0769230769230769,0.1794871794871795,j3-9-13-20m,1.0,1195.0,,,,,,,
7912,j,5-6-18,2014-07-06,m,75.0,107.0,0.0,14.5,o34c,L-@-cc/ccc,240,new,yes,recently-shed;-loose-scales-,14-44,2014.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4266666666666667,0.19333333333333333,j5-6-18m,1.0,1199.0,,,,,,,
6887,j,3-9-14-18,2005-07-05,m,73.0,81.0,45.0,13.2,w29t,on 2 triple rock,335,new,painted,T shed; Bss,05-18,2005.0,45.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.1095890410958904,0.1808219178082192,j3-9-14-18m,1.0,1201.0,,,,,,,
7403,j,7-12-16 a,2008-07-20,m,31.0,40.0,0.0,1.0,y+c,sb middle left stackedR,65,new,painted,lost vial, 08-52,2008.0,0.0,False,n,,True,False,False,False,False,False,False,False,False,False,False,False,1.2903225806451613,0.03225806451612903,j7-12-16 am,1.0,1205.0,,,,,,,
6998,j,4-6-14-16,2006-05-20,m,62.0,78.0,0.0,7.8,w1t,left-sb-5m-v-1falls,-5,new,painted,Tshed;Bss,01-06,2006.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.2580645161290325,0.1258064516129032,j4-6-14-16m,1.0,1206.0,,,,,,,
7372,j,6-12-16 a,2008-07-25,m,35.0,43.0,0.0,1.2,y.c,R left sb mid Risland,143,new,painted,, 08-62,2008.0,0.0,False,n,,True,False,False,False,False,False,False,False,False,False,False,False,1.2285714285714286,0.03428571428571429,j6-12-16 am,1.0,1208.0,,,,,,,
7283,j,3-9-11-20,2007-07-15,f,74.0,102.0,0.0,12.5,y47c,4m ^ right canyon wall @ 1 triple R,306,new,yes,"kink in tail @ 81, partial break",07-84,2007.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3783783783783785,0.16891891891891891,j3-9-11-20f,1.0,1209.0,,,,,,,
7492,j,1-7-15-18a,2009-07-19,m,75.0,97.0,-1.0,16.3,y43a,top curved R wall on rt v cave tr,38,new,painted,,09-78,2009.0,0.0,True,new ,,True,False,False,True,False,False,False,False,True,False,False,False,1.2933333333333332,0.21733333333333332,j1-7-15-18am,1.0,1211.0,,,,,,,
7668,j,b-1---6---15---17,2011-06-22,f,74.0,68.0,36.0,8.6,g32b,bottom-curved-wall-on-rt-at-25,25,recap,yes,,,2011.0,36.0,True,recap,,True,False,False,False,False,False,False,False,False,False,False,False,0.9189189189189191,0.1162162162162162,jb-1---6---15---17f,1.0,1214.0,,,,,,,
7790,j,8-12-19,2013-07-04,m,75.0,106.0,0.0,12.0,o20c,sb @CT,45,new,yes,salmon in tail,13-12,2013.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.413333333333333,0.16,j8-12-19m,1.0,1218.0,,,,,,,
7927,j,5-6-15,2014-07-04,f,65.0,59.0,2.0,7.6,o28c,sb 2 3r,302,new,yes,,14-30,2014.0,2.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,0.9076923076923076,0.11692307692307692,j5-6-15f,1.0,1219.0,,,,,,,
7139,j,4-7-11-16,2007-07-05,m,83.0,111.0,0.0,20.5,y6c,slab,262,recap,yes,slight SS,,2007.0,0.0,False,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.3373493975903614,0.2469879518072289,j4-7-11-16m,1.0,1221.0,,,,,,,
6833,j,3-10-11-20,2005-07-11,m,34.0,46.0,0.0,1.1,w-t,top s-curve,280,new,painted,"prefemoral mites on both sides; T rec shed; B?, probably ss", 05-51,2005.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3529411764705883,0.032352941176470584,j3-10-11-20m,1.0,1224.0,,,,,,,
7662,j,4-6-11-19,2011-06-20,f,55.0,75.0,0.0,4.0,g13b,belowonefallstree1mup,-18,recap,yes,,06-11,2011.0,0.0,False,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.3636363636363635,0.07272727272727272,j4-6-11-19f,1.0,1226.0,,,,,,,
7031,j,4-7-14-16,2006-05-21,f,54.0,83.0,0.0,4.8,w38b,slab,262,new,painted,,-31-06,2006.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.5370370370370368,0.08888888888888889,j4-7-14-16f,1.0,1227.0,,,,,,,
7367,j,6-11-18 a,2008-07-24,m,32.0,43.0,0.0,1.1,y-bc,sb 15m v 1tripleR,304,new,painted,, 08-59,2008.0,0.0,False,n,,True,False,False,False,False,False,False,False,False,False,False,False,1.34375,0.034375,j6-11-18 am,1.0,1229.0,,,,,,,
7673,j,b-1---9---11---20,2011-06-20,m,90.0,129.0,0.0,20.2,g14b,left-Rs-3m-v-1-falls,-3,recap,yes,BSS-w14c->-g14b-mt(wid-tail-were-already-shed)-,,2011.0,0.0,False,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.4333333333333331,0.22444444444444445,jb-1---9---11---20m,1.0,1230.0,,,,,,,
6657,j,3-7-13-17,2004-07-02,m,72.0,98.0,0.0,12.5,wHa,tree right sb 3m^ juniper xing,118,new,painted,,04 11,2004.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3611111111111112,0.1736111111111111,j3-7-13-17m,1.0,1233.0,,,,,,,
7233,j,3-10-13-17,2007-07-09,f,70.0,98.0,0.0,11.5,y36c,opp slab,262,new,yes,,07-58,2007.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4,0.16428571428571428,j3-10-13-17f,1.0,1237.0,,,,,,,
7607,j,3-10-13-14-16,2010-07-26,m,91.0,111.0,0.0,18.5,y55c,1m v top R wall v talus in sb,320,recap,yes,1m v top R wall in sb; last mark still visible; injuries to dorsum [pics]; toe 14 may be natural toe loss; lizard is skinny: spine and hip bones visible [pics],,2010.0,0.0,False,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.21978021978022,0.2032967032967033,j3-10-13-14-16m,1.0,1244.0,,,,,,,
8158,j,10-15-17,2017-07-23,m,44.0,64.0,0.0,2.9,w.bc,sb left side 4m v L at CC/CCC,235,new,yes,,17-36,2017.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4545454545454546,0.0659090909090909,j10-15-17m,1.0,1245.0,,,,,,,
8101,j,6-15-18,2016-05-09,f,65.0,51.0,12.0,10.6,y39c,pool Rs,388,new,yes,,16-30,2016.0,12.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,0.7846153846153846,0.16307692307692306,j6-15-18f,1.0,1246.0,,,,,,,
6821,j,3-6-10-12-20,2004-07-22,m,89.0,123.0,0.0,24.3,w160b,up Rs opp slab,262,recap,painted,B shed recently; T sheding,,2004.0,0.0,False,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.3820224719101124,0.27303370786516856,j3-6-10-12-20m,1.0,1247.0,,,,,,,
7157,j,2-9-15-18,2007-07-05,m,78.0,104.0,0.0,15.0,y14c,tree opp wall V pine crossing,85,new,yes,"B shed, TSS",07-16,2007.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3333333333333333,0.19230769230769232,j2-9-15-18m,1.0,1249.0,,,,,,,
283,j,1-9-13-17,2000-06-28,m,31.0,38.0,0.0,,w-c,Rs sb 10m ^ oak R ,,,,,,2000.0,0.0,False,,,True,False,False,True,False,True,False,False,False,False,False,False,1.2258064516129032,,j1-9-13-17m,1.0,1250.0,,,,,,,
7670,j,b-1---7---11---19,2011-06-20,f,71.0,87.0,1.0,11.0,g21b,R-wall-v-talus,321,recap,yes,,,2011.0,1.0,True,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.2253521126760565,0.15492957746478872,jb-1---7---11---19f,1.0,1252.0,,,,,,,
8031,j,5-9-12-17,2015-07-21,m,90.0,105.0,-1.0,24.0,wxxa,top chute,369,new,yes,,15-90,2015.0,0.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.1666666666666667,0.26666666666666666,j5-9-12-17m,1.0,1253.0,,,,,,,
7190,j,3-10-11-17,2007-07-07,f,72.0,110.0,0.0,11.5,y23c,R left side SB 8m v slab,254,new,yes,TSS ,07-32,2007.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.5277777777777777,0.1597222222222222,j3-10-11-17f,1.0,1256.0,,,,,,,
7541,j,6-15-16a,2009-07-14,f,66.0,88.0,0.0,,y20a,2m ^ triangleR,19,new,painted,ptergosomatids in lower dorsum,09-20,2009.0,0.0,False,new ,,True,False,False,True,False,False,False,False,True,False,False,False,1.3333333333333333,,j6-15-16af,1.0,1259.0,,,,,,,
7756,j,1-16-11,2012-05-26,f,73.0,79.0,35.0,15.7,w25c,5m v top curved wall,,recap,yes,gravid,,2012.0,35.0,True,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.082191780821918,0.2150684931506849,j1-16-11f,1.0,1261.0,,,,,,,
8167,j,11-17,2017-07-24,f,43.0,60.0,0.0,2.5,w^c,sb 1m v top site,454,new,yes,,17-48,2017.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3953488372093024,0.05813953488372092,j11-17f,1.0,1262.0,,,,,,,
8104,j,7-13-17,2016-05-10,f,59.0,61.0,29.0,6.5,y43c,Rs sb at juniper xing,,new,yes,,16-36,2016.0,29.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.0338983050847457,0.11016949152542373,j7-13-17f,1.0,1263.0,,,,,,,
7803,j,8-14-17,2013-07-05,m,72.0,101.0,0.0,12.6,o31c,left juniper; top s curve,280,new,yes,recently shed,13-23,2013.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4027777777777777,0.175,j8-14-17m,1.0,1266.0,,,,,,,
6470,j,2-7-11-18,2003-06-28,m,31.0,38.0,0.0,1.0,o<a.c,left of stacked wall,65,new,painted ,,toes in 03-38,2003.0,0.0,False,new,,True,False,True,False,False,False,False,False,False,False,False,False,1.2258064516129032,0.03225806451612903,j2-7-11-18m,1.0,1267.0,,,,,,,
7505,j,1-9-11-20a,2009-07-20,m,89.0,123.0,0.0,23.3,y48a,L at -45,-45,new,painted,,09-88,2009.0,0.0,False,new ,,True,False,False,True,False,False,False,False,True,False,False,False,1.3820224719101124,0.2617977528089888,j1-9-11-20am,1.0,1269.0,,,,,,,
6058,j,2-9-15,2001-08-01,f,72.0,97.0,0.0,12.5,r101a,3m up left sidewall @ 2triple R,335,,,,15 toe missing at capture; marked as 2-9-15; probably natural loss as female marked with 15 was last seen in 1993; same for female marked as 2-9-15,2001.0,0.0,False,recap?,,True,False,False,True,False,False,False,False,False,False,False,False,1.3472222222222223,0.1736111111111111,j2-9-15f,1.0,1271.0,,,,,,,
7292,j,3-9-14-20,2007-07-16,m,41.0,55.0,0.0,2.0,y>b,lizard R,133,new,yes,break @ 20&25 that may fall off resulting from capture,07-91,2007.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3414634146341464,0.04878048780487805,j3-9-14-20m,1.0,1273.0,,,,,,,
7948,j,5-7-13-17,2015-07-06,f,66.0,84.0,0.0,10.0,w7a.c,SB 20^1falls,20,new,yes,shedding; poop 15-101,15-04,2015.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.2727272727272727,0.15151515151515152,j5-7-13-17f,1.0,1274.0,,,,,,,
7108,j,2-9-12-14-16,2006-05-28,f,75.0,68.0,30.0,16.5,w51b44c,top-Rwall-on-left-v-cave-trail,30,recap,painted,gravid---w44c-is-old-paint-mark--GOT-HER,,2006.0,30.0,True,recap,,True,False,False,False,False,False,False,False,False,False,False,False,0.9066666666666666,0.22,j2-9-12-14-16f,1.0,1275.0,,,,,,,
7185,j,13-18,2007-07-07,f,40.0,51.0,0.0,1.9,y=b,rocks left SB 3m v CC/CCC,237,new,yes,,07-29,2007.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.275,0.0475,j13-18f,1.0,1276.0,,,,,,,
242,j,2-12-18,2000-06-23,m,66.0,92.0,0.0,11.7,o5a,juniper crossing stream bed at CC/CCC,,,,,,2000.0,0.0,False,,,True,False,False,True,False,False,False,False,False,False,False,False,1.393939393939394,0.17727272727272725,j2-12-18m,1.0,1277.0,,,,,,,
7556,j,6-13-19,2009-07-25,m,49.0,65.0,0.0,,yvbc,3m^2tripleR,338,recap,painted,mark was yvc; remarked as yvbc; NOT a new animal,,2009.0,0.0,False,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.326530612244898,,j6-13-19m,1.0,1280.0,,,,,,,
8076,j,5-9-19,2016-05-05,f,68.0,84.0,0.0,11.0,y4c,4m v pool on rt R wall,384,new,yes,gravid,16-02,2016.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.2352941176470589,0.16176470588235295,j5-9-19f,1.0,1281.0,,,,,,,
7813,j,8-14-18,2013-07-06,f,62.0,92.0,0.0,6.7,o35c,10m ^  jxing,125,new,yes,,13-28,2013.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4838709677419355,0.10806451612903226,j8-14-18f,1.0,1285.0,,,,,,,
8034,j,5-9-12-18,2015-07-22,f,42.0,60.0,0.0,2.3,wxb,Rs sb,143,new,yes,"Bss, T rec shed",15-98; 15-99 (poop),2015.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4285714285714286,0.05476190476190476,j5-9-12-18f,1.0,1286.0,,,,,,,
7278,j,3-9-11-16,2007-07-15,f,38.0,49.0,0.0,1.5,y^bc,R left side by stump,364,new,yes,,07-81,2007.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.2894736842105263,0.03947368421052632,j3-9-11-16f,1.0,1289.0,,,,,,,
7542,j,6-15-18a,2009-07-14,f,39.0,51.0,0.0,1.9,y-b,1m v blackR btwn root xing and H3,169,new,painted,,09-24,2009.0,0.0,False,new ,,True,False,False,True,False,False,False,False,True,False,False,False,1.3076923076923077,0.04871794871794872,j6-15-18af,1.0,1294.0,,,,,,,
7324,j,1-12-20 a,2008-07-06,m,69.0,98.0,0.0,10.5,y35a,1tripleR,305,new,painted,,08-18,2008.0,0.0,False,n,,True,False,False,False,False,False,False,False,False,False,False,False,1.420289855072464,0.15217391304347827,j1-12-20 am,1.0,1295.0,,,,,,,
8176,j,13-18,2017-07-26,m,44.0,59.0,0.0,2.8,w:b,sb at blackR ^ 1oakR,425,new,yes,,17-61,2017.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3409090909090908,0.06363636363636363,j13-18m,1.0,1297.0,,,,,,,
7531,j,6-12-20a,2009-07-13,m,72.0,89.0,0.0,13.0,y8a,bottom R island,142,new,painted,loose scales; rec shed,09-05,2009.0,0.0,False,new ,,True,False,False,True,False,False,False,False,True,False,False,False,1.2361111111111112,0.18055555555555555,j6-12-20am,1.0,1300.0,,,,,,,
7506,j,1-9-12-17a,2009-07-21,m,45.0,60.0,0.0,2.9,yoob,stump near 2oakR,440,new,painted,,09-89,2009.0,0.0,False,new ,,True,False,False,True,False,False,False,False,True,False,False,False,1.3333333333333333,0.06444444444444444,j1-9-12-17am,1.0,1306.0,,,,,,,
8186,j,14-20,2017-07-30,m,50.0,66.0,0.0,4.2,w++c,sb 8m ^ slab,,new,yes,"B rec shed, Tss",17-75,2017.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.32,0.084,j14-20m,1.0,1307.0,,,,,,,
7484,j,1-7-12a,2009-07-17,m,47.0,60.0,0.0,2.4,yvc,"2m v 2tripleR, 2m up slope",333,new,painted,B rec shed; Tss [is this the same as 1-7-12-17 ???],09-61,2009.0,0.0,False,new ,,True,False,False,True,False,False,False,False,True,False,False,False,1.2765957446808511,0.05106382978723404,j1-7-12am,1.0,1308.0,,,,,,,
7694,j,5-11-20,2012-05-24,m,77.0,105.0,0.0,16.6,w7c,top CCC,,new,yes,,12-05,2012.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3636363636363635,0.2155844155844156,j5-11-20m,1.0,1310.0,,,,,,,
6832,j,3-10-11-19,2005-07-11,f,35.0,46.0,0.0,1.2,w|t,sb 3m v H0,111,new,painted,T recently shed; shed cloacal skin still attached; Bss, 05-49,2005.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3142857142857145,0.03428571428571429,j3-10-11-19f,1.0,1311.0,,,,,,,
8161,j,10-18,2017-07-23,f,40.0,41.0,11.0,2.1,w|c,left sb at trail at bottom site,-45,new,yes,w|c and w+a interacting just b4 caught,17-42,2017.0,11.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.025,0.052500000000000005,j10-18f,1.0,1312.0,,,,,,,
7791,j,8-13-16,2013-07-04,m,70.0,85.0,13.0,9.7,o22c,H3,177,new,yes,,13-14,2013.0,13.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.2142857142857142,0.13857142857142854,j8-13-16m,1.0,1313.0,,,,,,,
7501,j,1-8-12-17a,2009-07-19,f,41.0,57.0,0.0,2.2,yxb,opp pineR,408,new,painted,,09-84,2009.0,0.0,False,new ,,True,False,False,True,False,False,False,False,True,False,False,False,1.3902439024390243,0.05365853658536586,j1-8-12-17af,1.0,1316.0,,,,,,,
8130,j,10-11-18,2017-07-13,f,63.0,81.0,0.0,7.8,w1b,R sb near T on left v 1falls,-14,new,yes,toe #18 natural loss (perhaps?); rec shed,17-02,2017.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.2857142857142858,0.1238095238095238,j10-11-18f,1.0,1319.0,,,,,,,
6493,j,2-8-11-20,2003-06-29,m,69.0,75.0,31.0,12.2,o<<b,rt sb 1 triple R,,new,,,toes in vial 03-52,2003.0,31.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.0869565217391304,0.17681159420289855,j2-8-11-20m,1.0,1321.0,,,,,,,
6812,j,3-8-14-20,2004-07-14,f,32.0,7.0,4.0,1.1,w.b.c,L @ cc/ccc,240,new,painted,, 04-75,2004.0,4.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,0.21875,0.034375,j3-8-14-20f,1.0,1326.0,,,,,,,
6891,j,3-9-15-18,2005-07-06,f,77.0,101.0,0.0,14.7,w39c,sb rt side ~45 near downed T,-35,new,painted,Bss; Tss,05-23,2005.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3116883116883118,0.1909090909090909,j3-9-15-18f,1.0,1328.0,,,,,,,
7664,j,b-4-11-20,2011-06-28,f,62.0,84.0,0.0,5.3,g39b,Rwall4m^juniperxing,119,recap,yes,TSSBrecentlyshed,,2011.0,0.0,False,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.3548387096774193,0.08548387096774193,jb-4-11-20f,1.0,1331.0,,,,,,,
6889,j,3-9-14-20,2005-07-06,f,64.0,56.0,42.0,7.0,w34c,Rs opp oakR,418,new,painted,loose scales T and throat; shed rec; Eu&Pt present,,2005.0,42.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,0.875,0.109375,j3-9-14-20f,1.0,1332.0,,,,,,,
6585,j,2-8-14-18,2003-07-12,f,32.0,45.0,0.0,1.0,o<>a,2m ^ s-curve,282,new,painted,mark looks kinda like it is in the b-postion,,2003.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.40625,0.03125,j2-8-14-18f,1.0,1333.0,,,,,,,
6897,j,3-9-15-20,2005-07-08,m,62.0,93.0,0.0,8.4,w45t,Rs 2m^ downed juniper,222,new,painted,Tshed; Bss, 05-35,2005.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.5,0.13548387096774195,j3-9-15-20m,1.0,1337.0,,,,,,,
7035,j,4-7-14-19,2006-05-23,f,60.0,84.0,0.0,6.2,w41b,Lwall-3m-v-pool,377,new,painted,,-39-06,2006.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4,0.10333333333333332,j4-7-14-19f,1.0,1340.0,,,,,,,
7479,j,1-7-11-19a,2009-07-17,f,43.0,61.0,0.0,2.3,yva,7m ^ 1 tripleR,309,new,painted,,09-59,2009.0,0.0,False,new ,,True,False,False,True,False,False,False,False,True,False,False,False,1.4186046511627908,0.053488372093023255,j1-7-11-19af,1.0,1344.0,,,,,,,
6666,j,3-7-14-19,2004-07-03,m,34.0,11.0,-1.0,2.0,w.b,sb 2m^ root crossing,162,new,painted,some parasites,04 16,2004.0,0.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,0.3235294117647059,0.05882352941176471,j3-7-14-19m,1.0,1345.0,,,,,,,
7002,j,4-7-11-16,2006-05-20,f,61.0,61.0,26.0,8.0,w10b.t,Rs-rt-side-H3,177,new,painted,,07-06,2006.0,26.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.0,0.13114754098360654,j4-7-11-16f,1.0,1349.0,,,,,,,
7291,j,3-9-14-18,2007-07-16,f,39.0,53.0,0.0,1.8,y>a,SB @ middle island,150,new,yes,,07-90,2007.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.358974358974359,0.04615384615384616,j3-9-14-18f,1.0,1352.0,,,,,,,
7049,j,4-8-11-18,2006-05-28,f,61.0,81.0,0.0,7.8,w56b,left-Rwall-5m-^-1falls,5,new,painted,-67-06,,2006.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3278688524590163,0.1278688524590164,j4-8-11-18f,1.0,1354.0,,,,,,,
7346,j,2-12-17 a,2008-07-16,f,31.0,41.0,0.0,1.0,y|ac,sb 3m ^ cave trail,48,new,painted,lost toe #12, 08-41,2008.0,0.0,False,n,,True,False,False,False,False,False,False,False,False,False,False,False,1.3225806451612905,0.03225806451612903,j2-12-17 af,1.0,1360.0,,,,,,,
5940,j,1-9-14-18,2001-07-11,m,38.0,50.0,0.0,2.0,w6a,S curve,280,new,,,toes in vial 01-34,2001.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3157894736842106,0.05263157894736842,j1-9-14-18m,1.0,1361.0,,,,,,,
7676,j,b-2---9---15---19,2011-06-20,f,69.0,95.0,0.0,8.6,g12b,tree-,-15,recap,yes,was-W:B-remarked-g12b:-mites-in-eyes,,2011.0,0.0,False,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.3768115942028984,0.12463768115942027,jb-2---9---15---19f,1.0,1362.0,,,,,,,
6583,j,2-8-14-17,2003-07-11,f,39.0,54.0,0.0,1.6,oZb,2 R outcrop ^ 2falls,418,recap,,,,2003.0,0.0,False,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.3846153846153846,0.04102564102564103,j2-8-14-17f,1.0,1365.0,,,,,,,
7945,j,5-7-14-20,2015-07-06,m,73.0,71.0,33.0,14.3,w21a,SB 5m,-25,new,yes,,15-16,2015.0,33.0,True,new,,True,False,False,False,False,False,False,False,False,False,False,False,0.9726027397260274,0.1958904109589041,j5-7-14-20m,1.0,1367.0,,,,,,,
8175,j,13-17,2017-07-26,f,46.0,66.0,0.0,3.0,w:a,rt side top chute,369,new,yes,,17-60,2017.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4347826086956519,0.06521739130434782,j13-17f,1.0,1369.0,,,,,,,
6039,j,10,2001-07-25,f,70.0,92.0,0.0,13.5,r80a,wall rt side 4m up @ new triple R,302,recap,,,Bss T shed recently shit with parasites,2001.0,0.0,False,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.3142857142857145,0.19285714285714287,j10f,1.0,1370.0,,,,,,,
7647,j,b-4---6---12---17,2011-06-21,f,73.0,100.0,0.0,11.4,g27b,top-rt-R-tree-~-2m-v-CC/CCC,238,new,yes,,0.5076388889,2011.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3698630136986298,0.15616438356164386,jb-4---6---12---17f,1.0,1373.0,,,,,,,
7601,j,a3-6-12-19,2010-07-27,m,46.0,63.0,0.0,3.5,yVc,2m ^ CC/CCC,242,new,yes,everted np,50-10-cc,2010.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.3695652173913044,0.07608695652173914,ja3-6-12-19m,1.0,1374.0,,,,,,,
7474,j,1-6-14-20a,2009-07-16,m,77.0,90.0,9.0,17.0,y31a.t,3m v CC/CCC on fallen juniper,237,new,painted,T rec shed; Bss,09-39,2009.0,9.0,True,new ,,True,False,False,True,False,False,False,False,True,False,False,False,1.1688311688311688,0.2207792207792208,j1-6-14-20am,1.0,1375.0,,,,,,,
6026,j,1-14-17,2001-07-19,f,78.0,98.0,0.0,15.4,r66a,1falls,1,recap,,,,2001.0,0.0,False,recap,,True,False,False,False,False,False,False,False,False,False,False,False,1.2564102564102564,0.19743589743589746,j1-14-17f,1.0,1378.0,,,,,,,
6831,j,3-10-11-18,2005-07-11,f,30.0,42.0,0.0,0.8,w.c,sb v wall v wall v juniper xing,83,new,painted,, 05-48,2005.0,0.0,False,new,,True,False,False,False,False,False,False,False,False,False,False,False,1.4,0.02666666666666667,j3-10-11-18f,1.0,1380.0,,,,,,,
